ID,Produto,Categoria,Preço,Quantidade,Data,Vendas
22c4b4e1-63e0-488c-bba4-a057a077eeb0,Notebook Dell,Laptops,5000,17,2023-08-15 15:00:00,85000
fd3476e1-b03e-4d8e-bef9-dc09ca2eb0d2,Smart TV LG 4K 55'',Eletrônicos,3000,2,2023-02-02 19:09:00,6000
6efe4899-68f4-4ec8-881c-306e4599e833,Notebook Dell,Laptops,5000,7,2023-10-14 17:51:00,35000
129002a2-a70b-4567-ae63-0bc36496bfec,Samsung Galaxy S23,Smartphones,4000,11,2023-09-15 10:23:00,44000
94196242-1d86-42eb-906d-15c764d07c05,Notebook Dell,Laptops,5000,8,2023-06-16 17:18:00,40000
e0ea955d-86bf-44f1-a14f-4d4062874adc,Notebook Dell,Laptops,5000,15,2023-11-17 08:22:00,75000
f4e10495-11db-4f9e-8a47-f93d5798aed8,Smart TV LG 4K 55'',Eletrônicos,3000,5,2023-07-18 15:34:00,15000
b5920aa1-a538-4e00-8481-d67581706a6e,Smart TV LG 4K 55'',Eletrônicos,3000,8,2023-07-05 11:22:00,24000
173dc7b3-067e-430b-98c6-25436f393f90,iPhone 14 Pro,Smartphones,8000,13,2023-10-29 16:13:00,104000
753d2c8d-2afe-4b9f-a088-60c74e72854f,Notebook Dell,Laptops,5000,17,2023-01-17 09:06:00,85000
fc8c3856-ad03-4d1d-a132-70d87a46bb82,Samsung Galaxy S23,Smartphones,4000,15,2023-12-12 11:49:00,60000
ab12d3e2-a90d-4092-bacd-7a5d0d5600f9,Samsung Galaxy S23,Smartphones,4000,7,2023-05-17 10:37:00,28000
f99f6016-4afc-43d6-aefe-b2ef68f9b514,Fone de Ouvido JBL,Áudio,400,20,2023-07-26 12:12:00,8000
a124f908-821c-4855-a613-262a77a6dd91,Fone de Ouvido JBL,Áudio,400,10,2023-01-16 11:44:00,4000
8f6bb59b-bdab-4dd5-a50d-e19baa4607d7,Câmera Canon,Fotografia,9000,8,2023-07-20 15:05:00,72000
f7f8ad15-176b-4673-8f8b-2aabe75de51d,Fone de Ouvido JBL,Áudio,400,15,2023-11-27 08:31:00,6000
b87458be-f27b-4145-abde-49ddb7590588,Notebook Dell,Laptops,5000,17,2023-04-17 17:12:00,85000
c78219f6-06af-4e43-a180-f15d09f5bc55,Fone de Ouvido JBL,Áudio,400,12,2023-02-17 12:48:00,4800
f3ddab30-2429-4e4c-9427-339414288a7c,Teclado Mecânico Razer,Acessórios,700,1,2023-10-30 18:31:00,700
eaec1aad-9ab2-483e-a9e7-9686ed320630,Smart TV LG 4K 55'',Eletrônicos,3000,8,2023-08-26 14:50:00,24000
b535c3a5-6ac2-4ff1-a528-dbe32a938c1b,Câmera Sony,Fotografia,7000,10,2023-08-27 19:00:00,70000
f3f9f8c3-f2c5-4b36-81c9-0b6d54af90a1,Samsung Galaxy S23,Smartphones,4000,6,2023-06-26 14:40:00,24000
6fbcd689-2c59-434d-9107-2a758d76958a,Mouse Razer,Acessórios,500,4,2023-12-10 12:29:00,2000
867e06e7-89ad-461f-bfd4-76fa96304d85,MacBook Air,Laptops,12000,18,2023-10-18 15:12:00,216000
193eb6ea-9b9f-44a5-b873-e67e62c63bdb,Notebook Dell,Laptops,5000,17,2023-08-27 17:05:00,85000
96723477-640e-4159-bc01-8751e1c66f0b,MacBook Air,Laptops,12000,3,2023-04-10 16:20:00,36000
1d6017ed-7620-4f30-9aa7-8d8ccd61acdb,iPhone 14 Pro,Smartphones,8000,9,2023-01-17 14:46:00,72000
cadb972f-7f24-4247-8595-59e13bd7b9db,Fone de Ouvido JBL,Áudio,400,11,2023-10-13 16:42:00,4400
64461c19-a451-469d-b7b3-1bac8c716b38,Notebook Dell,Laptops,5000,6,2023-12-31 15:37:00,30000
97d01208-6f32-4ec1-9897-c9bd160f77c0,Caixa de Som JBL,Áudio,2000,15,2023-10-06 09:46:00,30000
d45b8091-0573-40a6-8412-2a365ace541f,Fone de Ouvido JBL,Áudio,400,15,2023-03-31 17:12:00,6000
adf73c90-a422-461d-9d87-6bca4e65c680,Teclado Mecânico Razer,Acessórios,700,7,2023-08-05 10:31:00,4900
6087643e-4c67-4a0c-be67-ae0d97f6ae84,Fone de Ouvido JBL,Áudio,400,5,2023-03-16 14:14:00,2000
6f42f685-f658-45db-a0e8-0c66a66004a6,MacBook Air,Laptops,12000,7,2023-04-12 10:28:00,84000
bee63c68-b613-474d-a370-e9c710193300,Mouse Razer,Acessórios,500,4,2023-01-14 17:56:00,2000
5b48e655-e95b-4291-8878-e9b9d3490afc,Teclado Mecânico Razer,Acessórios,700,5,2023-05-07 13:23:00,3500
96ab8134-8a1b-4087-8163-74a4246c282b,Câmera Canon,Fotografia,9000,8,2023-09-02 13:14:00,72000
a22ea0dd-c36b-4103-b640-fe3278745e50,iPhone 14 Pro,Smartphones,8000,12,2023-04-09 15:56:00,96000
176a0720-f1ef-412a-961c-c7b608909be7,Teclado Mecânico Razer,Acessórios,700,18,2023-07-01 15:34:00,12600
dc35b003-6b98-4400-afb8-eceb5e907606,iPhone 14 Pro,Smartphones,8000,5,2023-03-31 13:25:00,40000
df62db26-2302-43a2-a9ca-1ab0420d5710,Câmera Sony,Fotografia,7000,20,2023-06-01 19:54:00,140000
ec5ee5c7-a882-44e1-9240-ec2fc3e344ea,Smart TV LG 4K 55'',Eletrônicos,3000,12,2023-04-24 09:18:00,36000
adb3ae0c-1152-4194-b64d-6ab69b590acf,MacBook Air,Laptops,12000,6,2023-04-30 10:47:00,72000
2918aded-0b24-4037-816a-d6827210536e,Fone de Ouvido JBL,Áudio,400,8,2023-04-10 08:38:00,3200
38d7c069-e27c-4158-9824-d308f52d7cea,Teclado Mecânico Razer,Acessórios,700,1,2023-06-26 13:09:00,700
55f4ecb6-1f44-44f7-a149-9bce8d492353,Câmera Sony,Fotografia,7000,10,2023-01-28 17:14:00,70000
f359a717-63b7-421c-a3e6-a70dda98f899,Mouse Razer,Acessórios,500,1,2023-07-13 10:24:00,500
d7d61118-a8ba-4f1e-a7a4-ea8fa66eede9,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-09-27 14:24:00,3000
4f3dc09e-8c6b-4cde-bb77-61a3c650585d,Mouse Razer,Acessórios,500,10,2023-07-21 08:46:00,5000
1ce495d7-2e26-4988-98bf-6f0ae56bad6f,Câmera Canon,Fotografia,9000,7,2023-04-02 17:37:00,63000
5385e4d8-55b1-43ce-af54-3afa2990e522,MacBook Air,Laptops,12000,14,2023-04-08 09:29:00,168000
817ee6a9-9962-4c3a-b48c-367ba41c58b5,Notebook Dell,Laptops,5000,9,2023-04-06 13:44:00,45000
6c84b016-5cb0-460e-8864-e18dd19557aa,MacBook Air,Laptops,12000,4,2023-04-05 12:57:00,48000
ebc04941-b091-42d7-832a-d580b31314b4,Câmera Sony,Fotografia,7000,5,2023-06-23 09:09:00,35000
f5a2c375-ac96-43f4-9658-d0f4dae923da,iPhone 14 Pro,Smartphones,8000,3,2023-05-31 15:01:00,24000
bec29133-1b9a-45ab-9622-c362e7e1d2f9,Fone de Ouvido JBL,Áudio,400,13,2023-06-26 16:04:00,5200
0e1e30df-130b-49c3-b616-049527d24862,iPhone 14 Pro,Smartphones,8000,9,2023-07-19 19:32:00,72000
e79d7798-7869-4c09-9ab1-c12541c45909,Câmera Canon,Fotografia,9000,6,2023-07-17 12:15:00,54000
fea3e0e8-13a4-4b2f-9da8-f80d04d17442,MacBook Air,Laptops,12000,18,2023-07-16 10:39:00,216000
34496a09-ee0d-42e2-9f9c-63b132fd018a,Caixa de Som JBL,Áudio,2000,14,2023-09-19 16:40:00,28000
971981ca-b54a-4dae-bbc2-6a0404d0de68,iPhone 14 Pro,Smartphones,8000,16,2023-08-23 11:22:00,128000
fec44ee6-e6a5-471a-9fc8-86bfa90c48a0,Teclado Mecânico Razer,Acessórios,700,1,2023-02-07 15:11:00,700
b2a6bbc6-f23e-4df5-9be7-cdb1cbc4f775,Teclado Mecânico Razer,Acessórios,700,9,2023-03-14 19:16:00,6300
200a9dd6-5957-4d85-9aab-6f390f199daf,Câmera Sony,Fotografia,7000,9,2023-12-02 10:57:00,63000
4ab55950-41ef-4a00-9614-5118d0129552,Mouse Razer,Acessórios,500,12,2023-01-02 08:55:00,6000
3cf3042d-6c9b-4072-9399-132c5fdb5f4e,Mouse Razer,Acessórios,500,18,2023-03-31 09:55:00,9000
9ba8ce55-b9b8-456c-96ce-1a09fddc7f1d,MacBook Air,Laptops,12000,19,2023-07-26 08:46:00,228000
663f04b2-fb87-4996-87b3-325ce9241765,Smart TV LG 4K 55'',Eletrônicos,3000,12,2023-08-13 13:12:00,36000
0854ddbe-0994-4374-b03c-1e77dc902679,Mouse Razer,Acessórios,500,3,2023-09-19 19:13:00,1500
73b73e80-53c2-4b31-ac0c-ebec3a1b7b5c,Fone de Ouvido JBL,Áudio,400,13,2023-09-03 14:54:00,5200
8a834064-56a7-4bfa-85dc-fba92638d38f,Câmera Sony,Fotografia,7000,13,2023-08-07 18:27:00,91000
225512c9-3ce4-496f-a3a1-cf38cfdf12bf,Caixa de Som JBL,Áudio,2000,9,2023-06-01 17:30:00,18000
7ce9d8b6-f1bd-4ef7-be19-3bff2c81ec81,Câmera Canon,Fotografia,9000,20,2023-05-26 09:38:00,180000
bf86d2e0-c649-4e45-ba1a-069c7a3485c0,iPhone 14 Pro,Smartphones,8000,6,2023-06-13 09:17:00,48000
9fb3792f-993a-4564-99f9-c481470fa4e1,Notebook Dell,Laptops,5000,20,2023-05-15 13:37:00,100000
6a86cdbe-10bc-450b-95d0-b28b5a571699,Notebook Dell,Laptops,5000,1,2023-08-25 16:15:00,5000
00656267-0770-4ee9-b1de-fe22512f02d5,Fone de Ouvido JBL,Áudio,400,13,2023-06-18 08:06:00,5200
f6de27ab-b018-46a8-b6aa-2f9f33b7b70c,Teclado Mecânico Razer,Acessórios,700,8,2023-07-23 08:15:00,5600
d4bf0986-5602-4d9c-80c3-c0c67b0977cc,Câmera Sony,Fotografia,7000,5,2023-01-31 19:47:00,35000
1091ef94-0422-4ca5-8ed2-4b5d0f47fc57,Notebook Dell,Laptops,5000,2,2023-09-14 11:53:00,10000
f3979147-2ce5-4746-9ea5-423a99cbafb5,MacBook Air,Laptops,12000,18,2023-06-13 10:15:00,216000
23565831-1572-430b-9d0a-3e472704650f,iPhone 14 Pro,Smartphones,8000,19,2023-03-04 15:35:00,152000
46f4370d-d36d-4b7d-9548-790c0c393d34,Câmera Canon,Fotografia,9000,19,2023-03-05 09:10:00,171000
d3b89d88-773b-46a7-94d5-829e6e4d8f02,Teclado Mecânico Razer,Acessórios,700,4,2023-12-07 16:10:00,2800
31df20cc-b8b8-4d78-a88e-3b2e9018008b,Smart TV LG 4K 55'',Eletrônicos,3000,4,2023-02-12 17:32:00,12000
e7b54ca6-4d11-498b-9f7a-31f7bc1b67e7,MacBook Air,Laptops,12000,19,2023-02-21 17:20:00,228000
8edc618e-3835-4411-a48d-4616f2a0d3d6,Câmera Sony,Fotografia,7000,4,2023-08-18 11:38:00,28000
3fb4aa28-7f31-442e-a3b1-dd8e0ef5214b,MacBook Air,Laptops,12000,5,2023-06-17 15:05:00,60000
a20744ef-0940-4e9a-a177-9f03a3bf0aa2,Caixa de Som JBL,Áudio,2000,19,2023-08-25 10:12:00,38000
113980e1-73df-4f7e-949e-af0bf503ddce,Câmera Sony,Fotografia,7000,8,2023-10-23 12:21:00,56000
cbd310df-3c5a-4031-8a89-46f35266fb54,Samsung Galaxy S23,Smartphones,4000,9,2023-04-05 11:31:00,36000
67b2bf48-4edb-434c-8f81-7ac37e8d88bf,Fone de Ouvido JBL,Áudio,400,5,2023-01-13 12:56:00,2000
3fdfc24f-2511-49e9-91c0-710678204577,Mouse Razer,Acessórios,500,5,2023-11-02 15:58:00,2500
376f70e6-ab7d-402b-89ac-adcfd3e3b6d6,Caixa de Som JBL,Áudio,2000,15,2023-11-15 17:55:00,30000
084d7942-0330-40e7-9d80-765d3b79c9b7,Samsung Galaxy S23,Smartphones,4000,20,2023-12-24 18:16:00,80000
69ee7120-62fc-4a72-b513-bc5a342854c9,Fone de Ouvido JBL,Áudio,400,16,2023-05-25 11:51:00,6400
c6fb03f7-1ad8-4561-b3e2-bcfc634bc749,iPhone 14 Pro,Smartphones,8000,14,2023-09-09 13:36:00,112000
6150c00a-82bf-42f5-81aa-b1765d3c41a1,Caixa de Som JBL,Áudio,2000,8,2023-09-24 17:38:00,16000
f813e768-f907-4e36-85d4-1360eba03f7b,Notebook Dell,Laptops,5000,1,2023-03-14 09:44:00,5000
7c8ba1a9-b41e-48a5-96bd-44955a7434e6,iPhone 14 Pro,Smartphones,8000,19,2023-07-13 16:39:00,152000
4e79df0b-07d1-437e-bfd9-79135ac4f78b,Câmera Sony,Fotografia,7000,2,2023-07-26 08:52:00,14000
f8265a4e-37e0-4adf-9364-1ced6761143c,Teclado Mecânico Razer,Acessórios,700,7,2023-10-23 19:31:00,4900
00e9932d-bd04-4223-ac86-c9e7afe86ff0,Smart TV LG 4K 55'',Eletrônicos,3000,16,2023-08-23 14:07:00,48000
5bb52cd0-b77f-4e05-99b3-cfa8faf7db9a,Fone de Ouvido JBL,Áudio,400,9,2023-05-27 10:06:00,3600
43a0723a-48bc-4ec9-9b2e-e7e36ffbdf5c,iPhone 14 Pro,Smartphones,8000,18,2023-01-02 18:34:00,144000
e966e0e5-45b7-445e-9cf3-1ce2344f6d29,Câmera Sony,Fotografia,7000,11,2023-11-19 14:08:00,77000
9c8f8e5d-78b3-4caa-8854-3046ebadff37,MacBook Air,Laptops,12000,4,2023-08-04 11:29:00,48000
8c7666a2-1532-4c11-b863-b1845cdf601d,Câmera Sony,Fotografia,7000,17,2023-09-05 12:28:00,119000
4e4164cc-98df-4d2a-b57a-0bcf5b459960,Câmera Sony,Fotografia,7000,14,2023-07-23 12:55:00,98000
573d1ba2-b493-4934-84c6-59e08bc7bce4,Fone de Ouvido JBL,Áudio,400,19,2023-07-13 12:28:00,7600
a9c9b90a-9af6-43e7-876e-68213f1168ec,Notebook Dell,Laptops,5000,4,2023-11-04 15:08:00,20000
da172537-fc54-4d76-8111-9fc0da6565a5,MacBook Air,Laptops,12000,3,2023-12-21 15:31:00,36000
76fdf32c-6513-47ad-b1ec-4e7d12b233b7,Mouse Razer,Acessórios,500,6,2023-04-30 10:10:00,3000
b6f7b1c0-3804-45d2-afbd-68fa2073e3a3,Mouse Razer,Acessórios,500,15,2023-02-10 18:48:00,7500
71e62893-bc62-4483-a14c-a9dba4fad0b5,Samsung Galaxy S23,Smartphones,4000,8,2023-02-12 15:47:00,32000
5a09b7c3-77ec-467a-9bbc-2300299f8ca9,Câmera Canon,Fotografia,9000,13,2023-10-04 17:32:00,117000
f34eff56-62ee-4b9f-8a2a-9aebea77dd94,Fone de Ouvido JBL,Áudio,400,20,2023-07-21 19:56:00,8000
c373920c-d38f-404a-a1e9-2f01c9f13134,Notebook Dell,Laptops,5000,2,2023-12-17 12:49:00,10000
5e70ffeb-8cf3-4759-ae39-2c299092ee8a,Samsung Galaxy S23,Smartphones,4000,15,2023-07-14 17:10:00,60000
7a0fff3c-9277-4fce-b6b0-e5b6da1d7713,Câmera Canon,Fotografia,9000,16,2023-09-27 11:31:00,144000
6ac17acd-2e57-4554-92ba-16d4a1c076f3,iPhone 14 Pro,Smartphones,8000,17,2023-12-21 10:23:00,136000
6f0ca6e5-4b85-4a9d-a91f-aab7cb90b412,MacBook Air,Laptops,12000,1,2023-01-01 15:28:00,12000
e9d46318-82a0-4801-925a-6ca08ca8cc60,Caixa de Som JBL,Áudio,2000,7,2023-03-14 16:27:00,14000
1d373e0b-5409-40cd-814e-68a19b8b0c7e,Mouse Razer,Acessórios,500,8,2023-07-14 15:29:00,4000
53f5d356-faa0-4644-bc2b-48d86b2e4f51,Câmera Sony,Fotografia,7000,2,2023-06-08 14:20:00,14000
d8406568-f82b-48cb-8577-585598245d35,Câmera Sony,Fotografia,7000,11,2023-06-13 08:13:00,77000
f3254c26-d231-47fa-b97a-def03bbeb62c,Mouse Razer,Acessórios,500,13,2023-03-26 13:25:00,6500
78ec80a0-145e-4355-ad86-b0cfcbf77e3f,Câmera Sony,Fotografia,7000,17,2023-03-31 09:14:00,119000
19fd0509-0fc5-4769-9ad0-3381f37b3b95,Câmera Sony,Fotografia,7000,6,2023-03-26 09:23:00,42000
ff7f91e4-38c7-4011-a1a6-a20b71b91fb4,Samsung Galaxy S23,Smartphones,4000,5,2023-12-29 10:27:00,20000
49307bc9-7d65-476e-8a6c-d6f84ff171d7,Smart TV LG 4K 55'',Eletrônicos,3000,17,2023-01-21 11:38:00,51000
10db9fd9-20a2-4e8d-9bc0-49cbc19e2339,Fone de Ouvido JBL,Áudio,400,10,2023-07-07 12:53:00,4000
8e968dfe-7289-46c3-8eb3-c3c3a19e71de,Teclado Mecânico Razer,Acessórios,700,2,2023-02-02 18:43:00,1400
d620a614-cdb3-4eb5-9627-e6a792941938,Fone de Ouvido JBL,Áudio,400,12,2023-08-13 17:28:00,4800
c07d92d1-d224-4441-850b-8154089d6c17,Câmera Sony,Fotografia,7000,2,2023-04-18 14:45:00,14000
34498778-2342-4f28-8896-c6a05767b508,Teclado Mecânico Razer,Acessórios,700,10,2023-12-29 09:39:00,7000
a3562ec3-5923-4afb-b7a4-750cf574f89f,Samsung Galaxy S23,Smartphones,4000,13,2023-12-18 12:35:00,52000
4625dd0e-11a4-4fb8-9cd5-e34327520dc2,Câmera Sony,Fotografia,7000,15,2023-03-29 19:41:00,105000
2959824c-6206-4530-a3af-5c5712b9f12f,Câmera Sony,Fotografia,7000,14,2023-01-09 18:08:00,98000
beab17e8-9255-4343-b18d-718d1dc671bd,MacBook Air,Laptops,12000,7,2023-02-03 14:36:00,84000
1965c5aa-492e-43d8-bbde-d53592be8e2d,Smart TV LG 4K 55'',Eletrônicos,3000,15,2023-02-09 18:09:00,45000
3bb0022f-b417-48f8-a556-fbd0fcd8e1f5,Câmera Sony,Fotografia,7000,18,2023-11-18 15:11:00,126000
36ce1d02-27dc-4f26-b627-01da583123b3,Notebook Dell,Laptops,5000,2,2023-10-25 16:01:00,10000
3144388d-7c64-4a0b-a62b-ef3e5f429648,Smart TV LG 4K 55'',Eletrônicos,3000,13,2023-07-11 12:08:00,39000
05d75e54-717b-427a-938f-a4e53b323958,Caixa de Som JBL,Áudio,2000,18,2023-11-06 17:18:00,36000
ac4d7cdc-6146-409d-b8d7-97caa1c2f283,MacBook Air,Laptops,12000,4,2023-08-03 09:48:00,48000
f3c7b67b-fc3f-4c40-98a6-32b62fb5323d,Teclado Mecânico Razer,Acessórios,700,4,2023-02-05 16:44:00,2800
2d3370f7-4d65-41b8-9086-564505f0bc1f,Caixa de Som JBL,Áudio,2000,9,2023-05-22 18:01:00,18000
df2d51bd-85cf-4d25-883e-51658301b51d,Caixa de Som JBL,Áudio,2000,17,2023-10-20 09:49:00,34000
0d036d95-0bfa-411b-8845-faf0ecf43453,Câmera Sony,Fotografia,7000,3,2023-06-10 16:03:00,21000
d679412a-1cfe-4b28-8e2b-1212aa19d0cd,Fone de Ouvido JBL,Áudio,400,15,2023-08-29 15:42:00,6000
6a5a280f-8ae9-4fc9-a72a-ba571d3cc1b0,Mouse Razer,Acessórios,500,9,2023-10-09 18:22:00,4500
1b64e41e-b018-4c57-b4ab-f793a326faae,iPhone 14 Pro,Smartphones,8000,15,2023-10-17 18:35:00,120000
5b0ccbe4-9c36-4e75-b78b-2abdff7b5a41,Câmera Sony,Fotografia,7000,1,2023-07-15 17:52:00,7000
24d99211-49db-461b-ac1b-c3997c1f4dab,MacBook Air,Laptops,12000,4,2023-05-03 08:51:00,48000
db9ed2a7-2b22-426f-a8b8-27f34424f777,Fone de Ouvido JBL,Áudio,400,5,2023-02-07 14:21:00,2000
ac3a53a4-d7c5-40ff-a1c9-2ab250cc84b5,Mouse Razer,Acessórios,500,3,2023-07-10 12:09:00,1500
ae5f2c3d-4ed6-40ec-8cb9-d657f156c7b4,Smart TV LG 4K 55'',Eletrônicos,3000,20,2023-05-20 19:54:00,60000
fd4727eb-5391-4b02-ade9-228e814dc065,MacBook Air,Laptops,12000,11,2023-10-03 15:38:00,132000
99c917f3-81fb-4495-a754-f53c7d97e6d6,Câmera Canon,Fotografia,9000,10,2023-08-06 08:01:00,90000
a644d1ce-a54f-41ca-9183-5580ab8a7544,Câmera Canon,Fotografia,9000,9,2023-07-14 13:28:00,81000
3959ea66-27b9-463c-8326-563dc94e7431,Notebook Dell,Laptops,5000,15,2023-06-06 10:33:00,75000
f49815c6-89a0-4e26-a4bd-93bfe419928c,Teclado Mecânico Razer,Acessórios,700,1,2023-05-29 14:40:00,700
9da26793-1803-4bf2-9cac-edec0e63a47d,Câmera Canon,Fotografia,9000,4,2023-12-17 14:12:00,36000
69035864-1f13-42ef-afdc-13338ff665e2,Câmera Canon,Fotografia,9000,9,2023-02-23 17:03:00,81000
21e8584b-1aea-4a9c-8e73-28acd3f57e61,Notebook Dell,Laptops,5000,6,2023-02-18 11:42:00,30000
6350e194-f6d6-4ea1-83d8-5b8d3828cc73,Caixa de Som JBL,Áudio,2000,9,2023-06-26 14:49:00,18000
1347b22c-1b6a-4a0b-9be0-24bb396d1e21,Samsung Galaxy S23,Smartphones,4000,4,2023-09-29 09:59:00,16000
7e06163a-d1e8-42af-8596-ed2303768b73,Smart TV LG 4K 55'',Eletrônicos,3000,11,2023-09-01 17:25:00,33000
f87cd085-8c7b-465e-91a8-50a4e4a4aaf1,Teclado Mecânico Razer,Acessórios,700,6,2023-06-16 14:26:00,4200
87976b0f-50a8-41e8-b2b6-03faa3df6686,Fone de Ouvido JBL,Áudio,400,14,2023-09-27 08:45:00,5600
02b4fcee-ba19-4587-b217-8531bf52f72e,iPhone 14 Pro,Smartphones,8000,13,2023-05-07 18:40:00,104000
0f4d91e0-6478-43a6-a91b-3f81be5740ce,Câmera Canon,Fotografia,9000,10,2023-01-21 09:42:00,90000
5adabdd9-0cce-40a5-bac1-0d7e07b857d5,Caixa de Som JBL,Áudio,2000,19,2023-09-08 10:42:00,38000
b37c2e9b-e9ec-4602-a298-067d4e175738,Câmera Canon,Fotografia,9000,6,2023-01-04 11:03:00,54000
ad7300b3-ef4c-4b63-aa51-24af14719529,Notebook Dell,Laptops,5000,20,2023-04-07 12:26:00,100000
7ce7c62f-7e4e-43a5-bb0e-2207ccf963cd,iPhone 14 Pro,Smartphones,8000,18,2023-12-16 15:01:00,144000
519b5366-dcfb-4100-935e-cbf05115ac5e,Fone de Ouvido JBL,Áudio,400,13,2023-11-17 10:08:00,5200
7ef4e047-96ef-4374-9269-37fa98611065,Câmera Canon,Fotografia,9000,19,2023-03-10 10:45:00,171000
9e973485-1f50-4f4f-9a4c-80373549def6,Notebook Dell,Laptops,5000,14,2023-07-29 14:47:00,70000
40db3a13-c6a3-47b2-82d0-ba1cbade20dc,Câmera Sony,Fotografia,7000,15,2023-04-23 14:11:00,105000
25ff519d-67d5-45b4-9aca-75fa54b318c5,Caixa de Som JBL,Áudio,2000,14,2023-12-22 17:23:00,28000
9dbb3d27-ec78-435e-a558-0133d7b49a8e,iPhone 14 Pro,Smartphones,8000,9,2023-11-05 11:37:00,72000
e4a81c2c-c751-4530-b7a8-c91d8b3720d9,Caixa de Som JBL,Áudio,2000,7,2023-08-11 11:41:00,14000
483cd17c-8773-427e-ab32-4fdfbdabd56e,Teclado Mecânico Razer,Acessórios,700,15,2023-01-17 13:27:00,10500
a7a5c48e-f063-4624-af50-596636516203,MacBook Air,Laptops,12000,17,2023-01-01 09:54:00,204000
70d435e5-08f7-4de5-bd11-76084504d59e,Caixa de Som JBL,Áudio,2000,13,2023-06-26 08:20:00,26000
1e1a8357-32b4-427e-a9b8-f4a531f899d0,Mouse Razer,Acessórios,500,3,2023-09-11 09:47:00,1500
7bc77677-1755-42ea-a68c-fa60eb38fa06,Câmera Sony,Fotografia,7000,15,2023-12-17 18:13:00,105000
102a2486-7368-452a-8844-797f7d698ae0,Caixa de Som JBL,Áudio,2000,3,2023-02-25 10:16:00,6000
1b95d2a2-7a25-44f0-957b-663de3ab4476,Mouse Razer,Acessórios,500,1,2023-09-24 08:27:00,500
cafc71dd-f384-44cb-a2c7-8798d05ce68c,iPhone 14 Pro,Smartphones,8000,20,2023-02-19 14:22:00,160000
ec5f67c9-756d-4a90-a9a5-dd38f0694a92,MacBook Air,Laptops,12000,16,2023-02-11 16:09:00,192000
11a6844d-3a67-4483-8ea7-9ce55baed86c,Teclado Mecânico Razer,Acessórios,700,15,2023-06-19 10:25:00,10500
f5a9fa42-0db6-4e1d-90a1-bfcb4b5e2917,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-04-15 12:17:00,3000
508b021c-82f3-456a-bd87-27736af82534,Câmera Sony,Fotografia,7000,15,2023-10-24 08:41:00,105000
22c07628-7e17-4bad-b430-761c2074319a,Câmera Canon,Fotografia,9000,2,2023-05-06 14:05:00,18000
f4e445a7-2e70-4dc1-90f0-0961ab0cbd1c,Câmera Sony,Fotografia,7000,12,2023-06-18 10:20:00,84000
41fd3868-d5f5-485d-8d0d-227483303cda,Câmera Canon,Fotografia,9000,17,2023-12-10 09:53:00,153000
aaca517b-b59f-4cd4-89fe-c99fe563e48e,Câmera Canon,Fotografia,9000,17,2023-09-11 12:55:00,153000
4fa279d9-ed8f-4ec8-8cd9-7a88a6fac8de,MacBook Air,Laptops,12000,5,2023-10-09 18:48:00,60000
34a75fc7-aed0-42ec-b19d-b64619d3b8a3,Fone de Ouvido JBL,Áudio,400,10,2023-01-08 09:50:00,4000
8e3838d9-cb67-449d-8cbe-76a62391e957,Câmera Canon,Fotografia,9000,11,2023-01-06 17:19:00,99000
0174a2af-b7aa-49ca-a12e-8d8418b5ea8b,Notebook Dell,Laptops,5000,14,2023-10-26 10:51:00,70000
ffd228e3-410b-4a13-9a55-3fab3de2883c,iPhone 14 Pro,Smartphones,8000,13,2023-05-24 10:40:00,104000
6e9c6207-49f6-46df-9253-a3adcb48dc11,Mouse Razer,Acessórios,500,6,2023-09-01 16:17:00,3000
768657bf-cd1a-47d9-972c-bb2a6a32f0a6,Caixa de Som JBL,Áudio,2000,4,2023-06-23 14:13:00,8000
920d93c4-bc63-4b9e-92f0-546f7bdb8a03,MacBook Air,Laptops,12000,9,2023-05-12 19:41:00,108000
672ca2c1-e913-4bb5-94bf-f7490b150863,Câmera Sony,Fotografia,7000,16,2023-06-08 16:08:00,112000
d6ff8011-bd37-493a-a921-5b0531787d52,MacBook Air,Laptops,12000,20,2023-06-23 09:02:00,240000
40d9d25a-99ca-43ab-8c72-3770036161d9,Teclado Mecânico Razer,Acessórios,700,18,2023-01-01 19:07:00,12600
c1bd7d65-d005-41db-bed4-cd7b35b2e3dc,Smart TV LG 4K 55'',Eletrônicos,3000,2,2023-08-05 08:37:00,6000
bceb50b3-4655-4a43-829e-97d84dc18d02,Câmera Sony,Fotografia,7000,3,2023-04-15 12:29:00,21000
e880e8ce-a235-4f81-bc22-5066d0b21cd7,iPhone 14 Pro,Smartphones,8000,16,2023-09-16 19:42:00,128000
a7228ecd-44b1-4803-897c-a97efbc63e93,Samsung Galaxy S23,Smartphones,4000,8,2023-09-05 09:31:00,32000
7176cfec-7706-431c-843d-6c79a2ec868a,iPhone 14 Pro,Smartphones,8000,7,2023-04-26 09:40:00,56000
38226b14-0575-4cde-96c0-60a4921148d9,Caixa de Som JBL,Áudio,2000,2,2023-02-09 11:44:00,4000
ff7723dd-972b-4e52-847e-3edcc293906f,Câmera Canon,Fotografia,9000,10,2023-11-23 13:32:00,90000
5303ccb0-9eab-42f7-b609-b5f1cae29afa,Teclado Mecânico Razer,Acessórios,700,17,2023-05-02 15:33:00,11900
